mapillary_image_id,map_feature_id,all_linked_map_feature_ids,exact_mapillary_taxonomy_label,project_class,sequence_id,capture_timestamp_utc,captured_at_epoch_ms,contributor_id,contributor_name,latitude,longitude,geographic_evidence_india,city_search_area,source_reference,api_retrieval_timestamp_utc,taxonomy_mapping_confidence,independence_group_id,review_status,approved_photograph,discovery_source,search_box_id,search_type,r07_independence_group_id
1670608077694340,1419110073233719,1419110073233719,regulatory--no-left-turn--g2,no_left_turn,9S8hvLpg4m1X2aFjIBy7WY,2026-05-02T04:47:58+00:00,1777697278648,106724622478113,WPStan,19.0587670,72.8633833,"Non-overlapping outer urban tile around Mumbai, India; excludes the r07 centre box",Mumbai outer tile,https://www.mapillary.com/app/?pKey=1670608077694340,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00007,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_009,non_overlapping_major_city_ring,
167279441994539,3042103269344975,3042103269344975,regulatory--no-left-turn--g2,no_left_turn,mbehi1l7xuxryzaflpczz5,2021-01-19T08:44:15+00:00,1611045855075,101743165404889,pradeepbv,12.9704136,77.6050626,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=167279441994539,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00024,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
1684866191693218,196759908934304,196759908934304,regulatory--no-left-turn--g2,no_left_turn,HbJ1OaxQLLjmjZ7tUixLbA,2018-01-23T16:15:37+00:00,1516724137000,101235428790074,venkanna37,12.9564381,77.5769247,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=1684866191693218,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00016,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_017,non_overlapping_major_city_ring,
1711667658994281,3042103269344975,3042103269344975,regulatory--no-left-turn--g2,no_left_turn,qaxdkpmhfpui83slyu4c6q,2021-01-08T03:15:04+00:00,1610075704817,101743165404889,pradeepbv,12.9704283,77.6050594,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=1711667658994281,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00024,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
173120494680434,3878718328843471,3878718328843471,regulatory--no-left-turn--g2,no_left_turn,zA5s5_mFfn4C1CSPmAuvPw,2015-09-06T11:06:27+00:00,1441537587631,109606001268498,srividya,28.6317503,77.1987804,"Non-overlapping outer urban tile around Delhi, India; excludes the r07 centre box",Delhi outer tile,https://www.mapillary.com/app/?pKey=173120494680434,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00029,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_006,non_overlapping_major_city_ring,
174860931095104,832190607406523,832190607406523,regulatory--no-left-turn--g2,no_left_turn,UgDdD_DIt5OOqMdPj0yzIw,2017-09-28T09:04:03+00:00,1506589443136,107202001513219,planemad,12.9740343,77.6110561,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=174860931095104,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00002,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
174873057890387,1383642135341383,1383642135341383,regulatory--no-left-turn--g2,no_left_turn,452z4au5glvoflg0f8smw0,2019-10-08T07:38:13+00:00,1570520293727,109910087910218,jayp,12.9749261,77.6083119,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=174873057890387,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00005,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
1754512588069437,395035038634629,395035038634629,regulatory--no-left-turn--g1,no_left_turn,h3OW90tlPkYjmfIbQVJTGB,2021-08-03T02:37:07+00:00,1627958227272,107354604835874,ibigroupgoa,12.9866646,77.5952635,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=1754512588069437,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00030,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_023,non_overlapping_major_city_ring,
176255517704143,1508384892703449,1508384892703449,regulatory--no-left-turn--g2,no_left_turn,QYWOvBbxU3de1I48bzu9rw,2015-05-09T09:16:17+00:00,1431162977182,100389518872733,lxbarth,12.9833080,77.5954650,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=176255517704143,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00013,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_023,non_overlapping_major_city_ring,
176925284340021,3042103269344975,3042103269344975,regulatory--no-left-turn--g2,no_left_turn,pwqw9fx44b6noshu359eyi,2021-02-10T09:18:18+00:00,1612948698946,101743165404889,pradeepbv,12.9704662,77.6049932,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=176925284340021,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00024,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
1780592205955032,2056217061838679,2056217061838679,regulatory--no-left-turn--g2,no_left_turn,doXFjK0Shsn1tHWPvOaIM2,2026-01-19T05:57:24+00:00,1768802244028,1390940191591088,Absawant,18.5074478,73.8537304,"Non-overlapping outer urban tile around Pune, India; excludes the r07 centre box",Pune outer tile,https://www.mapillary.com/app/?pKey=1780592205955032,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00017,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_050,non_overlapping_major_city_ring,
178549157487156,3042103269344975,3042103269344975,regulatory--no-left-turn--g2,no_left_turn,qaxdkpmhfpui83slyu4c6q,2021-01-08T03:14:37+00:00,1610075677992,101743165404889,pradeepbv,12.9702906,77.6051352,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=178549157487156,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00024,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
179968547311381,1383642135341383,1383642135341383,regulatory--no-left-turn--g2,no_left_turn,yBKYRQK5NkQJ41V8cSHxHQ,2015-02-25T08:29:50+00:00,1424852990000,100389518872733,lxbarth,12.9748840,77.6085320,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=179968547311381,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00005,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
180915077231618,922865035176255,922865035176255,regulatory--no-left-turn--g2,no_left_turn,a7adwir86js8zsvr8rl4a3,2021-02-10T08:54:24+00:00,1612947264787,101743165404889,pradeepbv,12.9867036,77.5911160,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=180915077231618,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00011,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_023,non_overlapping_major_city_ring,
180955070460059,482293629758113,482293629758113,regulatory--no-left-turn--g2,no_left_turn,yAp9gFhya1IGeXvi2lzvzw,2018-02-04T05:18:14+00:00,1517721494153,109833741245768,richlv,12.9540055,77.5917867,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=180955070460059,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00036,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_018,non_overlapping_major_city_ring,
181571340625137,1383642135341383,1383642135341383,regulatory--no-left-turn--g2,no_left_turn,wjoUBHtAzqGCeWF82TdKng,2021-08-03T03:06:48+00:00,1627960008799,107354604835874,ibigroupgoa,12.9748899,77.6085802,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=181571340625137,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00005,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
1822203902499494,1211117807761377,1211117807761377,regulatory--no-left-turn--g2,no_left_turn,1zJ6y0KrLbwIc87gjYXqQP,2026-04-01T06:02:58+00:00,1775023378087,1226028326356068,jegadeeshcumta,13.0787380,80.2519609,"Non-overlapping outer urban tile around Chennai, India; excludes the r07 centre box",Chennai outer tile,https://www.mapillary.com/app/?pKey=1822203902499494,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00003,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_028,non_overlapping_major_city_ring,
1852296841599201,5497045990337630,5497045990337630,regulatory--no-left-turn--g2,no_left_turn,uith6u0f8aqvn06awi8nwb,2021-01-11T09:45:25+00:00,1610358325328,101743165404889,pradeepbv,12.9707388,77.6043934,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=1852296841599201,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00043,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
193738912570545,146715147422922,146715147422922,regulatory--no-left-turn--g2,no_left_turn,i64k97df2hnxaqdee6uush,2021-01-06T02:46:01+00:00,1609901161715,101743165404889,pradeepbv,12.9866193,77.5912356,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=193738912570545,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00011,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_023,non_overlapping_major_city_ring,
194847259127759,146715147422922,146715147422922,regulatory--no-left-turn--g2,no_left_turn,a7adwir86js8zsvr8rl4a3,2021-02-10T08:54:25+00:00,1612947265938,101743165404889,pradeepbv,12.9866693,77.5912163,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=194847259127759,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00011,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_023,non_overlapping_major_city_ring,
204183511514647,771362733563703,771362733563703,regulatory--no-left-turn--g2,no_left_turn,zpM4PDHQ47ZRDFtSrYX9Eg,2016-01-02T11:32:19+00:00,1451734339228,106868151546426,shravan91,12.9909682,77.6132909,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=204183511514647,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00048,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_024,non_overlapping_major_city_ring,
207916684206368,1678484082539159,1678484082539159,regulatory--no-left-turn--g2,no_left_turn,_3I_0tvJhM7lB7DOKfGxdA,2018-02-04T04:06:54+00:00,1517717214034,109833741245768,richlv,12.9536695,77.5912166,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=207916684206368,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00014,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_018,non_overlapping_major_city_ring,
209817750739923,5497045990337630,5497045990337630,regulatory--no-left-turn--g2,no_left_turn,uith6u0f8aqvn06awi8nwb,2021-01-11T09:45:29+00:00,1610358329076,101743165404889,pradeepbv,12.9707725,77.6044836,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=209817750739923,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00043,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
212043264262087,806821263333316,806821263333316,regulatory--no-left-turn--g2,no_left_turn,xYUgFLOmHp5ozthGiRKC6j,2021-08-03T03:19:38+00:00,1627960778784,138886808313564,muruligowda,12.9744633,77.6077292,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=212043264262087,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00050,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
218310969652069,1678484082539159,1678484082539159,regulatory--no-left-turn--g2,no_left_turn,_3I_0tvJhM7lB7DOKfGxdA,2018-02-04T04:07:04+00:00,1517717224119,109833741245768,richlv,12.9537707,77.5912484,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=218310969652069,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00014,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_018,non_overlapping_major_city_ring,
219147619656071,2915265565416738,2915265565416738,regulatory--no-left-turn--g2,no_left_turn,Ic3Bfxv0BvMEclPYcIE1IA,2018-02-14T04:52:36+00:00,1518583956635,109833741245768,richlv,12.9713910,77.5804299,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=219147619656071,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00021,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_020,non_overlapping_major_city_ring,
2259373357526825,1678484082539159,1678484082539159,regulatory--no-left-turn--g2,no_left_turn,_3I_0tvJhM7lB7DOKfGxdA,2018-02-04T04:07:00+00:00,1517717220104,109833741245768,richlv,12.9537283,77.5912404,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=2259373357526825,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00014,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_018,non_overlapping_major_city_ring,
229885072267704,5497045990337630,5497045990337630,regulatory--no-left-turn--g2,no_left_turn,a7adwir86js8zsvr8rl4a3,2021-02-10T09:10:37+00:00,1612948237817,101743165404889,pradeepbv,12.9708149,77.6045413,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=229885072267704,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00043,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
239039161305286,794355408172361,794355408172361,regulatory--no-left-turn--g2,no_left_turn,T--mvkfLlcgYp6JdeWJwMg,2015-03-04T14:30:35+00:00,1425479435000,109214254640685,sashazykov,11.9410675,79.8082426,"Curated interior coordinate centred on Puducherry, India",Puducherry,https://www.mapillary.com/app/?pKey=239039161305286,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00049,metadata_only_not_reviewed,no,expanded_20260901,additional_city_066,additional_city_or_town,
254610023121793,1678484082539159,1678484082539159,regulatory--no-left-turn--g2,no_left_turn,_3I_0tvJhM7lB7DOKfGxdA,2018-02-04T04:07:14+00:00,1517717234672,109833741245768,richlv,12.9538666,77.5911945,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=254610023121793,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00014,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_018,non_overlapping_major_city_ring,
2579753505504003,3042103269344975,3042103269344975,regulatory--no-left-turn--g2,no_left_turn,mbehi1l7xuxryzaflpczz5,2021-01-19T08:44:13+00:00,1611045853181,101743165404889,pradeepbv,12.9703680,77.6050930,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=2579753505504003,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00024,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
266903121465390,1383642135341383,1383642135341383,regulatory--no-left-turn--g2,no_left_turn,wjoUBHtAzqGCeWF82TdKng,2021-08-03T03:06:51+00:00,1627960011771,107354604835874,ibigroupgoa,12.9749434,77.6083436,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=266903121465390,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00005,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
2753256321653696,196759908934304,196759908934304,regulatory--no-left-turn--g2,no_left_turn,HbJ1OaxQLLjmjZ7tUixLbA,2018-01-23T16:15:35+00:00,1516724135000,101235428790074,venkanna37,12.9564581,77.5768131,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=2753256321653696,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00016,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_017,non_overlapping_major_city_ring,
2836734659877838,3042103269344975,3042103269344975,regulatory--no-left-turn--g2,no_left_turn,1XvKaaQynAnN0NnYRoGw1A,2016-12-17T05:13:47+00:00,1481951627395,108469318050957,yogi,12.9705269,77.6049398,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=2836734659877838,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00024,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
286211339888206,5497045990337630,5497045990337630,regulatory--no-left-turn--g2,no_left_turn,txkh1nrfypy0961xas7ofa,2021-01-08T03:07:38+00:00,1610075258816,101743165404889,pradeepbv,12.9707403,77.6043814,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=286211339888206,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00043,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
2887767828105249,1678484082539159,1678484082539159,regulatory--no-left-turn--g2,no_left_turn,_3I_0tvJhM7lB7DOKfGxdA,2018-02-04T04:07:08+00:00,1517717228947,109833741245768,richlv,12.9538195,77.5912333,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=2887767828105249,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00014,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_018,non_overlapping_major_city_ring,
2897560097153972,3042103269344975,3042103269344975,regulatory--no-left-turn--g2,no_left_turn,pwqw9fx44b6noshu359eyi,2021-02-10T09:18:20+00:00,1612948700944,101743165404889,pradeepbv,12.9705526,77.6049460,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=2897560097153972,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00024,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
2898463293760843,3042103269344975,3042103269344975,regulatory--no-left-turn--g2,no_left_turn,pwqw9fx44b6noshu359eyi,2021-02-10T09:18:22+00:00,1612948702662,101743165404889,pradeepbv,12.9706280,77.6049053,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=2898463293760843,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00024,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
2916957175226471,499018107959474,499018107959474,regulatory--no-left-turn--g1,no_left_turn,SO0ZDIFZIW7TOzTvk4d39A,2017-11-19T06:35:47+00:00,1511073347544,107887898114051,aditisarwate,18.5188625,73.8600653,"Map feature coordinate returned inside curated Pune, India search box",Pune,https://www.mapillary.com/app/?pKey=2916957175226471,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00041,metadata_only_not_reviewed,no,r07,r07_city_centre,r07_city_centre,mapillary_india_group_00013
2918422725092563,5497045990337630,5497045990337630,regulatory--no-left-turn--g2,no_left_turn,y3lytz9wvfkp438mpkugzx,2021-01-06T02:55:24+00:00,1609901724701,101743165404889,pradeepbv,12.9707861,77.6044772,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=2918422725092563,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00043,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
291943962537192,491103788900157,491103788900157;491865632157306,regulatory--no-left-turn--g2,no_left_turn,8fgD0NWLQY62CnBcPf6UiQ,2018-09-24T07:19:47+00:00,1537773587968,109909584575154,prtksxna,15.4972528,73.8322599,"Curated interior coordinate centred on Panaji, India",Panaji,https://www.mapillary.com/app/?pKey=291943962537192,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00039,metadata_only_not_reviewed,no,expanded_20260901,additional_city_061,additional_city_or_town,
2933054330270767,5497045990337630,5497045990337630,regulatory--no-left-turn--g2,no_left_turn,txkh1nrfypy0961xas7ofa,2021-01-08T03:07:40+00:00,1610075260914,101743165404889,pradeepbv,12.9707659,77.6044571,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=2933054330270767,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00043,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
2938464769700660,3042103269344975,3042103269344975,regulatory--no-left-turn--g2,no_left_turn,pwqw9fx44b6noshu359eyi,2021-02-10T09:18:17+00:00,1612948697865,101743165404889,pradeepbv,12.9704185,77.6050181,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=2938464769700660,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00024,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
294140269054104,1134601427027919,1134601427027919,regulatory--no-left-turn--g1,no_left_turn,pfw46nzk51m0gonja5k1zp,2019-10-08T07:36:21+00:00,1570520181866,109910087910218,jayp,12.9742345,77.6115158,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=294140269054104,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00002,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
294607878860259,1678484082539159,1678484082539159,regulatory--no-left-turn--g2,no_left_turn,_3I_0tvJhM7lB7DOKfGxdA,2018-02-04T04:07:16+00:00,1517717236107,109833741245768,richlv,12.9538800,77.5911939,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=294607878860259,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00014,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_018,non_overlapping_major_city_ring,
2950046345253776,922865035176255,922865035176255,regulatory--no-left-turn--g2,no_left_turn,702ttfmw0mqrckexsqpspb,2021-02-10T03:03:21+00:00,1612926201362,101743165404889,pradeepbv,12.9867342,77.5909993,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=2950046345253776,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00011,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_023,non_overlapping_major_city_ring,
295393232299278,1508384892703449,1508384892703449,regulatory--no-left-turn--g2,no_left_turn,pfw46nzk51m0gonja5k1zp,2019-10-08T07:24:02+00:00,1570519442904,109910087910218,jayp,12.9833020,77.5954657,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=295393232299278,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00013,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_023,non_overlapping_major_city_ring,
2971932853081411,3042103269344975,3042103269344975,regulatory--no-left-turn--g2,no_left_turn,pwqw9fx44b6noshu359eyi,2021-02-10T09:18:19+00:00,1612948699825,101743165404889,pradeepbv,12.9705043,77.6049720,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=2971932853081411,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00024,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_021,non_overlapping_major_city_ring,
2986306348281118,146715147422922,146715147422922,regulatory--no-left-turn--g2,no_left_turn,i64k97df2hnxaqdee6uush,2021-01-06T02:46:05+00:00,1609901165683,101743165404889,pradeepbv,12.9865223,77.5914503,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=2986306348281118,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00011,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_023,non_overlapping_major_city_ring,
298695168410657,2915265565416738,2915265565416738,regulatory--no-left-turn--g2,no_left_turn,Ic3Bfxv0BvMEclPYcIE1IA,2018-02-14T04:52:33+00:00,1518583953493,109833741245768,richlv,12.9713696,77.5804048,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=298695168410657,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00021,metadata_only_not_reviewed,no,expanded_20260901,major_city_ring_020,non_overlapping_major_city_ring,
