mapillary_image_id,map_feature_id,all_linked_map_feature_ids,exact_mapillary_taxonomy_label,project_class,sequence_id,capture_timestamp_utc,captured_at_epoch_ms,contributor_id,contributor_name,latitude,longitude,geographic_evidence_india,city_search_area,source_reference,api_retrieval_timestamp_utc,taxonomy_mapping_confidence,independence_group_id,review_status,approved_photograph,acquisition_order,acquisition_status,pixel_download_authorized,selection_basis,attribution_title,attribution_contributor,attribution_source_url,attribution_licence,attribution_text_template,terms_status
562891615742546,566597015330070,566597015330070,regulatory--no-parking--g2,no_parking,nXydZ38eAfHpt2hrQVab9K,2023-01-18T04:04:56+00:00,1674014696110,104307228477491,livableurbanism,11.2608843,75.7854865,"Map feature coordinate returned inside curated Kozhikode, India search box",Kozhikode,https://www.mapillary.com/app/?pKey=562891615742546,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00015,metadata_only_not_reviewed,no,33,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 562891615742546,livableurbanism,https://www.mapillary.com/app/?pKey=562891615742546,CC BY-SA (version to verify at download time),Mapillary image 562891615742546 by livableurbanism; source https://www.mapillary.com/app/?pKey=562891615742546; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
296855488732865,806573556656764,806573556656764,regulatory--no-parking--g2,no_parking,OgskU0UmggfXLGL-BgDEMQ,2016-01-17T15:23:57+00:00,1453044237563,105307731704424,omnibus,12.9748904,77.5964019,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=296855488732865,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00017,metadata_only_not_reviewed,no,34,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 296855488732865,omnibus,https://www.mapillary.com/app/?pKey=296855488732865,CC BY-SA (version to verify at download time),Mapillary image 296855488732865 by omnibus; source https://www.mapillary.com/app/?pKey=296855488732865; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
2024427031829327,873888692372283,873888692372283,regulatory--no-parking--g2,no_parking,sCFf0eah4yM835tDPcbNij,2026-04-01T04:19:49+00:00,1775017189098,1226028326356068,jegadeeshcumta,13.0812174,80.2729626,"Map feature coordinate returned inside curated Chennai, India search box",Chennai,https://www.mapillary.com/app/?pKey=2024427031829327,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00019,metadata_only_not_reviewed,no,35,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 2024427031829327,jegadeeshcumta,https://www.mapillary.com/app/?pKey=2024427031829327,CC BY-SA (version to verify at download time),Mapillary image 2024427031829327 by jegadeeshcumta; source https://www.mapillary.com/app/?pKey=2024427031829327; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1103277787586383,1122544335603732,1122544335603732,regulatory--no-parking--g2,no_parking,slE9OxDQCe50Wawdzp2JnL,2024-02-29T03:35:48+00:00,1709177748822,420062863854312,asmiganar,20.2962583,85.8245615,"Map feature coordinate returned inside curated Bhubaneswar, India search box",Bhubaneswar,https://www.mapillary.com/app/?pKey=1103277787586383,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00001,metadata_only_not_reviewed,no,36,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1103277787586383,asmiganar,https://www.mapillary.com/app/?pKey=1103277787586383,CC BY-SA (version to verify at download time),Mapillary image 1103277787586383 by asmiganar; source https://www.mapillary.com/app/?pKey=1103277787586383; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1392177119306734,1189171786712922,1189171786712922,regulatory--no-parking--g2,no_parking,5Jdjy9AWuoLENPaKXVFt4c,2026-01-31T11:07:18+00:00,1769857638794,721823490787050,Hakimuj,26.1397717,91.7406467,"Map feature coordinate returned inside curated Guwahati, India search box",Guwahati,https://www.mapillary.com/app/?pKey=1392177119306734,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00002,metadata_only_not_reviewed,no,37,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1392177119306734,Hakimuj,https://www.mapillary.com/app/?pKey=1392177119306734,CC BY-SA (version to verify at download time),Mapillary image 1392177119306734 by Hakimuj; source https://www.mapillary.com/app/?pKey=1392177119306734; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
986728165986292,224382843898304,224382843898304,regulatory--no-parking--g2,no_parking,RuL5JO4PhvSB10aF3wtsD9,2023-07-23T03:18:33+00:00,1690082313540,106388704931827,wireman,12.9751396,77.5903292,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=986728165986292,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00004,metadata_only_not_reviewed,no,38,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 986728165986292,wireman,https://www.mapillary.com/app/?pKey=986728165986292,CC BY-SA (version to verify at download time),Mapillary image 986728165986292 by wireman; source https://www.mapillary.com/app/?pKey=986728165986292; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
871154169158529,25687158680969473,25687158680969473,regulatory--no-parking--g2,no_parking,mY4LqoQGr9OspeXZgauc0y,2026-01-20T08:01:16+00:00,1768896076031,1390940191591088,Absawant,20.0021144,73.7860052,"Map feature coordinate returned inside curated Nashik, India search box",Nashik,https://www.mapillary.com/app/?pKey=871154169158529,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00005,metadata_only_not_reviewed,no,39,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 871154169158529,Absawant,https://www.mapillary.com/app/?pKey=871154169158529,CC BY-SA (version to verify at download time),Mapillary image 871154169158529 by Absawant; source https://www.mapillary.com/app/?pKey=871154169158529; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
662429982589949,3386281431682337,3386281431682337,regulatory--no-parking--g2,no_parking,pLQdcHBve2Z8Sb9hYrCw1V,2023-07-22T07:43:58+00:00,1690011838000,106388704931827,wireman,12.9746212,77.5911071,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=662429982589949,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00007,metadata_only_not_reviewed,no,40,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 662429982589949,wireman,https://www.mapillary.com/app/?pKey=662429982589949,CC BY-SA (version to verify at download time),Mapillary image 662429982589949 by wireman; source https://www.mapillary.com/app/?pKey=662429982589949; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1201237227666548,534175135752540,534175135752540,regulatory--no-parking--g2,no_parking,YPkteVmsf9l5jBiFRL3ShX,2024-09-04T09:51:46+00:00,1725443506395,3569931696486659,skysign,23.0231566,72.5715145,"Map feature coordinate returned inside curated Ahmedabad, India search box",Ahmedabad,https://www.mapillary.com/app/?pKey=1201237227666548,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00014,metadata_only_not_reviewed,no,41,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1201237227666548,skysign,https://www.mapillary.com/app/?pKey=1201237227666548,CC BY-SA (version to verify at download time),Mapillary image 1201237227666548 by skysign; source https://www.mapillary.com/app/?pKey=1201237227666548; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1532518517229128,566597015330070,566597015330070,regulatory--no-parking--g2,no_parking,nXydZ38eAfHpt2hrQVab9K,2023-01-18T04:04:57+00:00,1674014697679,104307228477491,livableurbanism,11.2608950,75.7854753,"Map feature coordinate returned inside curated Kozhikode, India search box",Kozhikode,https://www.mapillary.com/app/?pKey=1532518517229128,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00015,metadata_only_not_reviewed,no,42,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1532518517229128,livableurbanism,https://www.mapillary.com/app/?pKey=1532518517229128,CC BY-SA (version to verify at download time),Mapillary image 1532518517229128 by livableurbanism; source https://www.mapillary.com/app/?pKey=1532518517229128; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
559573305465773,795298244427724,795298244427724,regulatory--no-parking--g2,no_parking,9WiQSPKGiyOcicqH97kXOw,2016-12-17T10:11:03+00:00,1481969463347,108469318050957,yogi,12.9747679,77.5962637,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=559573305465773,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00017,metadata_only_not_reviewed,no,43,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 559573305465773,yogi,https://www.mapillary.com/app/?pKey=559573305465773,CC BY-SA (version to verify at download time),Mapillary image 559573305465773 by yogi; source https://www.mapillary.com/app/?pKey=559573305465773; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1322004266695308,873888692372283,873888692372283,regulatory--no-parking--g2,no_parking,sCFf0eah4yM835tDPcbNij,2026-04-01T04:19:53+00:00,1775017193097,1226028326356068,jegadeeshcumta,13.0811983,80.2728903,"Map feature coordinate returned inside curated Chennai, India search box",Chennai,https://www.mapillary.com/app/?pKey=1322004266695308,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00019,metadata_only_not_reviewed,no,44,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1322004266695308,jegadeeshcumta,https://www.mapillary.com/app/?pKey=1322004266695308,CC BY-SA (version to verify at download time),Mapillary image 1322004266695308 by jegadeeshcumta; source https://www.mapillary.com/app/?pKey=1322004266695308; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1032561994327128,224382843898304,224382843898304,regulatory--no-parking--g2,no_parking,RuL5JO4PhvSB10aF3wtsD9,2023-07-23T03:18:35+00:00,1690082315770,106388704931827,wireman,12.9751723,77.5903120,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=1032561994327128,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00004,metadata_only_not_reviewed,no,45,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1032561994327128,wireman,https://www.mapillary.com/app/?pKey=1032561994327128,CC BY-SA (version to verify at download time),Mapillary image 1032561994327128 by wireman; source https://www.mapillary.com/app/?pKey=1032561994327128; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
2446818558824923,3386281431682337,3386281431682337,regulatory--no-parking--g2,no_parking,pLQdcHBve2Z8Sb9hYrCw1V,2023-07-22T07:44:00+00:00,1690011840032,106388704931827,wireman,12.9746465,77.5910770,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=2446818558824923,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00007,metadata_only_not_reviewed,no,46,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 2446818558824923,wireman,https://www.mapillary.com/app/?pKey=2446818558824923,CC BY-SA (version to verify at download time),Mapillary image 2446818558824923 by wireman; source https://www.mapillary.com/app/?pKey=2446818558824923; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
2022630531540692,534175135752540,534175135752540,regulatory--no-parking--g2,no_parking,YPkteVmsf9l5jBiFRL3ShX,2024-09-04T09:52:19+00:00,1725443539595,3569931696486659,skysign,23.0231378,72.5714933,"Map feature coordinate returned inside curated Ahmedabad, India search box",Ahmedabad,https://www.mapillary.com/app/?pKey=2022630531540692,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00014,metadata_only_not_reviewed,no,47,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 2022630531540692,skysign,https://www.mapillary.com/app/?pKey=2022630531540692,CC BY-SA (version to verify at download time),Mapillary image 2022630531540692 by skysign; source https://www.mapillary.com/app/?pKey=2022630531540692; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
189252760449900,566597015330070,566597015330070,regulatory--no-parking--g2,no_parking,nXydZ38eAfHpt2hrQVab9K,2023-01-18T04:04:58+00:00,1674014698748,104307228477491,livableurbanism,11.2609051,75.7854713,"Map feature coordinate returned inside curated Kozhikode, India search box",Kozhikode,https://www.mapillary.com/app/?pKey=189252760449900,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00015,metadata_only_not_reviewed,no,48,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 189252760449900,livableurbanism,https://www.mapillary.com/app/?pKey=189252760449900,CC BY-SA (version to verify at download time),Mapillary image 189252760449900 by livableurbanism; source https://www.mapillary.com/app/?pKey=189252760449900; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
307549077528203,795298244427724,795298244427724,regulatory--no-parking--g2,no_parking,9WiQSPKGiyOcicqH97kXOw,2016-12-17T10:11:05+00:00,1481969465222,108469318050957,yogi,12.9747252,77.5963133,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=307549077528203,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00017,metadata_only_not_reviewed,no,49,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 307549077528203,yogi,https://www.mapillary.com/app/?pKey=307549077528203,CC BY-SA (version to verify at download time),Mapillary image 307549077528203 by yogi; source https://www.mapillary.com/app/?pKey=307549077528203; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
930317219903352,873888692372283,873888692372283,regulatory--no-parking--g2,no_parking,sCFf0eah4yM835tDPcbNij,2026-04-01T04:35:29+00:00,1775018129008,1226028326356068,jegadeeshcumta,13.0811853,80.2728301,"Map feature coordinate returned inside curated Chennai, India search box",Chennai,https://www.mapillary.com/app/?pKey=930317219903352,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00019,metadata_only_not_reviewed,no,50,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 930317219903352,jegadeeshcumta,https://www.mapillary.com/app/?pKey=930317219903352,CC BY-SA (version to verify at download time),Mapillary image 930317219903352 by jegadeeshcumta; source https://www.mapillary.com/app/?pKey=930317219903352; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1776471876084339,224382813898307,224382813898307,regulatory--no-parking--g1,no_parking,RuL5JO4PhvSB10aF3wtsD9,2023-07-23T03:18:37+00:00,1690082317402,106388704931827,wireman,12.9752015,77.5903006,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=1776471876084339,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00004,metadata_only_not_reviewed,no,51,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1776471876084339,wireman,https://www.mapillary.com/app/?pKey=1776471876084339,CC BY-SA (version to verify at download time),Mapillary image 1776471876084339 by wireman; source https://www.mapillary.com/app/?pKey=1776471876084339; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
506211655484530,534175135752540,534175135752540,regulatory--no-parking--g2,no_parking,YPkteVmsf9l5jBiFRL3ShX,2024-09-04T09:52:33+00:00,1725443553408,3569931696486659,skysign,23.0231023,72.5714612,"Map feature coordinate returned inside curated Ahmedabad, India search box",Ahmedabad,https://www.mapillary.com/app/?pKey=506211655484530,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00014,metadata_only_not_reviewed,no,52,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 506211655484530,skysign,https://www.mapillary.com/app/?pKey=506211655484530,CC BY-SA (version to verify at download time),Mapillary image 506211655484530 by skysign; source https://www.mapillary.com/app/?pKey=506211655484530; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1128819424431946,566597015330070,566597015330070,regulatory--no-parking--g2,no_parking,nXydZ38eAfHpt2hrQVab9K,2023-01-18T04:04:59+00:00,1674014699725,104307228477491,livableurbanism,11.2609103,75.7854670,"Map feature coordinate returned inside curated Kozhikode, India search box",Kozhikode,https://www.mapillary.com/app/?pKey=1128819424431946,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00015,metadata_only_not_reviewed,no,53,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1128819424431946,livableurbanism,https://www.mapillary.com/app/?pKey=1128819424431946,CC BY-SA (version to verify at download time),Mapillary image 1128819424431946 by livableurbanism; source https://www.mapillary.com/app/?pKey=1128819424431946; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
960768058002255,795298244427724,795298244427724,regulatory--no-parking--g2,no_parking,9WiQSPKGiyOcicqH97kXOw,2016-12-17T10:11:08+00:00,1481969468722,108469318050957,yogi,12.9746655,77.5963930,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=960768058002255,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00017,metadata_only_not_reviewed,no,54,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 960768058002255,yogi,https://www.mapillary.com/app/?pKey=960768058002255,CC BY-SA (version to verify at download time),Mapillary image 960768058002255 by yogi; source https://www.mapillary.com/app/?pKey=960768058002255; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1726000042111523,873888692372283,873888692372283,regulatory--no-parking--g2,no_parking,sCFf0eah4yM835tDPcbNij,2026-04-01T04:35:33+00:00,1775018133013,1226028326356068,jegadeeshcumta,13.0812045,80.2728053,"Map feature coordinate returned inside curated Chennai, India search box",Chennai,https://www.mapillary.com/app/?pKey=1726000042111523,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00019,metadata_only_not_reviewed,no,55,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1726000042111523,jegadeeshcumta,https://www.mapillary.com/app/?pKey=1726000042111523,CC BY-SA (version to verify at download time),Mapillary image 1726000042111523 by jegadeeshcumta; source https://www.mapillary.com/app/?pKey=1726000042111523; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
585255706876471,224382787231643,224382787231643,regulatory--no-parking--g2,no_parking,RuL5JO4PhvSB10aF3wtsD9,2023-07-23T03:18:53+00:00,1690082333018,106388704931827,wireman,12.9753863,77.5901909,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=585255706876471,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00004,metadata_only_not_reviewed,no,56,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 585255706876471,wireman,https://www.mapillary.com/app/?pKey=585255706876471,CC BY-SA (version to verify at download time),Mapillary image 585255706876471 by wireman; source https://www.mapillary.com/app/?pKey=585255706876471; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
518567877441062,534175135752540,534175135752540,regulatory--no-parking--g2,no_parking,YPkteVmsf9l5jBiFRL3ShX,2024-09-04T09:52:50+00:00,1725443570392,3569931696486659,skysign,23.0230739,72.5714306,"Map feature coordinate returned inside curated Ahmedabad, India search box",Ahmedabad,https://www.mapillary.com/app/?pKey=518567877441062,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00014,metadata_only_not_reviewed,no,57,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 518567877441062,skysign,https://www.mapillary.com/app/?pKey=518567877441062,CC BY-SA (version to verify at download time),Mapillary image 518567877441062 by skysign; source https://www.mapillary.com/app/?pKey=518567877441062; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
584074353772764,566597015330070,566597015330070,regulatory--no-parking--g2,no_parking,nXydZ38eAfHpt2hrQVab9K,2023-01-18T04:05:00+00:00,1674014700358,104307228477491,livableurbanism,11.2609103,75.7854670,"Map feature coordinate returned inside curated Kozhikode, India search box",Kozhikode,https://www.mapillary.com/app/?pKey=584074353772764,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00015,metadata_only_not_reviewed,no,58,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 584074353772764,livableurbanism,https://www.mapillary.com/app/?pKey=584074353772764,CC BY-SA (version to verify at download time),Mapillary image 584074353772764 by livableurbanism; source https://www.mapillary.com/app/?pKey=584074353772764; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
2849756601905937,806573556656764,806573556656764,regulatory--no-parking--g2,no_parking,9WiQSPKGiyOcicqH97kXOw,2016-12-17T10:11:10+00:00,1481969470551,108469318050957,yogi,12.9746522,77.5964403,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=2849756601905937,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00017,metadata_only_not_reviewed,no,59,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 2849756601905937,yogi,https://www.mapillary.com/app/?pKey=2849756601905937,CC BY-SA (version to verify at download time),Mapillary image 2849756601905937 by yogi; source https://www.mapillary.com/app/?pKey=2849756601905937; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
638234191604684,224382787231643,224382787231643,regulatory--no-parking--g2,no_parking,RuL5JO4PhvSB10aF3wtsD9,2023-07-23T03:18:53+00:00,1690082333517,106388704931827,wireman,12.9753910,77.5901845,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=638234191604684,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00004,metadata_only_not_reviewed,no,60,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 638234191604684,wireman,https://www.mapillary.com/app/?pKey=638234191604684,CC BY-SA (version to verify at download time),Mapillary image 638234191604684 by wireman; source https://www.mapillary.com/app/?pKey=638234191604684; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1243464229939813,566597015330070,566597015330070,regulatory--no-parking--g2,no_parking,nXydZ38eAfHpt2hrQVab9K,2023-01-18T04:05:01+00:00,1674014701747,104307228477491,livableurbanism,11.2609228,75.7854568,"Map feature coordinate returned inside curated Kozhikode, India search box",Kozhikode,https://www.mapillary.com/app/?pKey=1243464229939813,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00015,metadata_only_not_reviewed,no,61,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1243464229939813,livableurbanism,https://www.mapillary.com/app/?pKey=1243464229939813,CC BY-SA (version to verify at download time),Mapillary image 1243464229939813 by livableurbanism; source https://www.mapillary.com/app/?pKey=1243464229939813; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1646972259149601,224382787231643,224382787231643,regulatory--no-parking--g2,no_parking,RuL5JO4PhvSB10aF3wtsD9,2023-07-23T03:18:54+00:00,1690082334948,106388704931827,wireman,12.9754154,77.5901538,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=1646972259149601,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00004,metadata_only_not_reviewed,no,62,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1646972259149601,wireman,https://www.mapillary.com/app/?pKey=1646972259149601,CC BY-SA (version to verify at download time),Mapillary image 1646972259149601 by wireman; source https://www.mapillary.com/app/?pKey=1646972259149601; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1608457976336274,566597015330070,566597015330070,regulatory--no-parking--g2,no_parking,nXydZ38eAfHpt2hrQVab9K,2023-01-18T04:05:02+00:00,1674014702540,104307228477491,livableurbanism,11.2609365,75.7854545,"Map feature coordinate returned inside curated Kozhikode, India search box",Kozhikode,https://www.mapillary.com/app/?pKey=1608457976336274,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00015,metadata_only_not_reviewed,no,63,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1608457976336274,livableurbanism,https://www.mapillary.com/app/?pKey=1608457976336274,CC BY-SA (version to verify at download time),Mapillary image 1608457976336274 by livableurbanism; source https://www.mapillary.com/app/?pKey=1608457976336274; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
619197930357974,224382787231643,224382787231643,regulatory--no-parking--g2,no_parking,RuL5JO4PhvSB10aF3wtsD9,2023-07-23T03:19:08+00:00,1690082348042,106388704931827,wireman,12.9754456,77.5901610,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=619197930357974,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00004,metadata_only_not_reviewed,no,64,proposed_metadata_only,no,"All frozen r07 candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 619197930357974,wireman,https://www.mapillary.com/app/?pKey=619197930357974,CC BY-SA (version to verify at download time),Mapillary image 619197930357974 by wireman; source https://www.mapillary.com/app/?pKey=619197930357974; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
