mapillary_image_id,map_feature_id,all_linked_map_feature_ids,exact_mapillary_taxonomy_label,project_class,sequence_id,capture_timestamp_utc,captured_at_epoch_ms,contributor_id,contributor_name,latitude,longitude,geographic_evidence_india,city_search_area,source_reference,api_retrieval_timestamp_utc,taxonomy_mapping_confidence,independence_group_id,review_status,approved_photograph,acquisition_order,acquisition_status,pixel_download_authorized,selection_basis,attribution_title,attribution_contributor,attribution_source_url,attribution_licence,attribution_text_template,terms_status
757936621756854,208449057516643,208449057516643,regulatory--stop--g1,stop,frU8i8F6_r72mHFQ3yJaog,2017-07-23T06:11:30+00:00,1500790290601,104356101806278,manojkmohan,10.5285553,76.2179816,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=757936621756854,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00018,metadata_only_not_reviewed,no,33,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 757936621756854,manojkmohan,https://www.mapillary.com/app/?pKey=757936621756854,CC BY-SA (version to verify at download time),Mapillary image 757936621756854 by manojkmohan; source https://www.mapillary.com/app/?pKey=757936621756854; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
492367702078346,251142620034595,251142620034595,regulatory--stop--g1,stop,4F5HagySfmdeHeL31CDYww,2018-02-14T04:15:18+00:00,1518581718153,109833741245768,richlv,12.9688129,77.5791142,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=492367702078346,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00019,metadata_only_not_reviewed,no,34,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 492367702078346,richlv,https://www.mapillary.com/app/?pKey=492367702078346,CC BY-SA (version to verify at download time),Mapillary image 492367702078346 by richlv; source https://www.mapillary.com/app/?pKey=492367702078346; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
314878790032272,2916379968680363,2916379968680363,regulatory--stop--g1,stop,frU8i8F6_r72mHFQ3yJaog,2017-07-23T06:12:52+00:00,1500790372046,104356101806278,manojkmohan,10.5289058,76.2172712,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=314878790032272,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00022,metadata_only_not_reviewed,no,35,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 314878790032272,manojkmohan,https://www.mapillary.com/app/?pKey=314878790032272,CC BY-SA (version to verify at download time),Mapillary image 314878790032272 by manojkmohan; source https://www.mapillary.com/app/?pKey=314878790032272; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
780797542625555,2941949159387078,2941949159387078,regulatory--stop--g1,stop,LkcYscvorK8LkQskBqtGI8,2020-06-30T13:55:54+00:00,1593525354049,100149628902804,pra1985,17.4008041,78.4709697,"Non-overlapping outer urban tile around Hyderabad, India; excludes the r07 centre box",Hyderabad outer tile,https://www.mapillary.com/app/?pKey=780797542625555,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00023,metadata_only_not_reviewed,no,36,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 780797542625555,pra1985,https://www.mapillary.com/app/?pKey=780797542625555,CC BY-SA (version to verify at download time),Mapillary image 780797542625555 by pra1985; source https://www.mapillary.com/app/?pKey=780797542625555; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
3211922849012251,3085012171700288,3085012171700288,regulatory--stop--g1,stop,SY9sP5dMG4WFOIgT6jHJli,2026-05-02T04:33:35+00:00,1777696415027,106724622478113,WPStan,19.0614021,72.8635019,"Non-overlapping outer urban tile around Mumbai, India; excludes the r07 centre box",Mumbai outer tile,https://www.mapillary.com/app/?pKey=3211922849012251,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00025,metadata_only_not_reviewed,no,37,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 3211922849012251,WPStan,https://www.mapillary.com/app/?pKey=3211922849012251,CC BY-SA (version to verify at download time),Mapillary image 3211922849012251 by WPStan; source https://www.mapillary.com/app/?pKey=3211922849012251; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
361536216756626,342309952131542,342309952131542,regulatory--stop--g1,stop,b8iIJ3TdeQRS2FtYjvnDXc,2024-02-29T03:36:37+00:00,1709177797175,107704211899757,TejashreePOD,20.2965001,85.8245346,"Map feature coordinate returned inside curated Bhubaneswar, India search box",Bhubaneswar,https://www.mapillary.com/app/?pKey=361536216756626,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00027,metadata_only_not_reviewed,no,38,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 361536216756626,TejashreePOD,https://www.mapillary.com/app/?pKey=361536216756626,CC BY-SA (version to verify at download time),Mapillary image 361536216756626 by TejashreePOD; source https://www.mapillary.com/app/?pKey=361536216756626; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
152214486906184,3719036634875078,3719036634875078,regulatory--stop--g1,stop,frU8i8F6_r72mHFQ3yJaog,2017-07-23T06:14:35+00:00,1500790475663,104356101806278,manojkmohan,10.5292214,76.2161841,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=152214486906184,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00028,metadata_only_not_reviewed,no,39,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 152214486906184,manojkmohan,https://www.mapillary.com/app/?pKey=152214486906184,CC BY-SA (version to verify at download time),Mapillary image 152214486906184 by manojkmohan; source https://www.mapillary.com/app/?pKey=152214486906184; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
2644511782520861,438991063802757,438991063802757,regulatory--stop--g1,stop,PMo7KhJ3HSQOUNxTrmZCa6,2021-08-03T03:40:53+00:00,1627962053793,138886808313564,muruligowda,12.9674558,77.5949635,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=2644511782520861,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00031,metadata_only_not_reviewed,no,40,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 2644511782520861,muruligowda,https://www.mapillary.com/app/?pKey=2644511782520861,CC BY-SA (version to verify at download time),Mapillary image 2644511782520861 by muruligowda; source https://www.mapillary.com/app/?pKey=2644511782520861; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
759609768055999,460518565051977,460518565051977,regulatory--stop--g1,stop,A0ea56Fgude4KWyKjGedZQ,2017-05-27T10:09:36+00:00,1495879776545,109088571321479,chethan,12.9565091,77.5812484,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=759609768055999,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00032,metadata_only_not_reviewed,no,41,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 759609768055999,chethan,https://www.mapillary.com/app/?pKey=759609768055999,CC BY-SA (version to verify at download time),Mapillary image 759609768055999 by chethan; source https://www.mapillary.com/app/?pKey=759609768055999; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
149058647097781,465812847827805,465812847827805,regulatory--stop--g1,stop,Y7uV9nWSPoa3LCHYKwP2ew,2017-06-30T10:51:22+00:00,1498819882258,104356101806278,manojkmohan,10.5242829,76.2118812,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=149058647097781,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00033,metadata_only_not_reviewed,no,42,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 149058647097781,manojkmohan,https://www.mapillary.com/app/?pKey=149058647097781,CC BY-SA (version to verify at download time),Mapillary image 149058647097781 by manojkmohan; source https://www.mapillary.com/app/?pKey=149058647097781; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1636388416554396,481614309826045,481614309826045,regulatory--stop--g1,stop,yAp9gFhya1IGeXvi2lzvzw,2018-02-04T05:19:36+00:00,1517721576661,109833741245768,richlv,12.9535147,77.5925639,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=1636388416554396,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00035,metadata_only_not_reviewed,no,43,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1636388416554396,richlv,https://www.mapillary.com/app/?pKey=1636388416554396,CC BY-SA (version to verify at download time),Mapillary image 1636388416554396 by richlv; source https://www.mapillary.com/app/?pKey=1636388416554396; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
215435054312379,482883380561287,482883380561287,regulatory--stop--g1,stop,y7mhlS82iZg4RYdcOUXbuo,2022-10-30T06:47:31+00:00,1667112451707,101864952355265,vjain93,20.2962216,85.8269160,"Map feature coordinate returned inside curated Bhubaneswar, India search box",Bhubaneswar,https://www.mapillary.com/app/?pKey=215435054312379,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00037,metadata_only_not_reviewed,no,44,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 215435054312379,vjain93,https://www.mapillary.com/app/?pKey=215435054312379,CC BY-SA (version to verify at download time),Mapillary image 215435054312379 by vjain93; source https://www.mapillary.com/app/?pKey=215435054312379; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
614011496223245,486550056027958,486550056027958;486824266000537,regulatory--stop--g1,stop,1J1jkwcehnrQ_h3PwkMX2g,2016-07-09T15:52:24+00:00,1468079544257,106868151546426,shravan91,23.0348036,72.5606791,"Non-overlapping outer urban tile around Ahmedabad, India; excludes the r07 centre box",Ahmedabad outer tile,https://www.mapillary.com/app/?pKey=614011496223245,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00038,metadata_only_not_reviewed,no,45,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 614011496223245,shravan91,https://www.mapillary.com/app/?pKey=614011496223245,CC BY-SA (version to verify at download time),Mapillary image 614011496223245 by shravan91; source https://www.mapillary.com/app/?pKey=614011496223245; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
533887497602347,492731675486374,492731675486374,regulatory--stop--g1,stop,h1EXgFxnhc_t2zPFPL5QsQ,2018-02-03T09:13:14+00:00,1517649194000,107965118105737,natarajakaveeti,31.1085048,77.1669367,"Curated interior coordinate centred on Shimla, India",Shimla,https://www.mapillary.com/app/?pKey=533887497602347,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00040,metadata_only_not_reviewed,no,46,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 533887497602347,natarajakaveeti,https://www.mapillary.com/app/?pKey=533887497602347,CC BY-SA (version to verify at download time),Mapillary image 533887497602347 by natarajakaveeti; source https://www.mapillary.com/app/?pKey=533887497602347; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
308390117513060,508081396899737,508081396899737,regulatory--stop--g10,stop,ykf2d8o3fmbuqhrw1aqpyl,2021-01-09T09:13:24+00:00,1610183604082,100570762192712,manojbright,10.5317384,76.2113496,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=308390117513060,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00042,metadata_only_not_reviewed,no,47,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 308390117513060,manojbright,https://www.mapillary.com/app/?pKey=308390117513060,CC BY-SA (version to verify at download time),Mapillary image 308390117513060 by manojbright; source https://www.mapillary.com/app/?pKey=308390117513060; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1399024293787792,591203692274165,591203692274165,regulatory--stop--g1,stop,gRgIn54GfgvIZQLItVvnRg,2018-02-14T02:34:14+00:00,1518575654200,109833741245768,richlv,12.9736151,77.5796324,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=1399024293787792,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00046,metadata_only_not_reviewed,no,48,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1399024293787792,richlv,https://www.mapillary.com/app/?pKey=1399024293787792,CC BY-SA (version to verify at download time),Mapillary image 1399024293787792 by richlv; source https://www.mapillary.com/app/?pKey=1399024293787792; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
382413487780117,821291238809167,821291238809167,regulatory--stop--g1,stop,TdQPvKeDwLgixzSO2l3FHR,2023-12-23T03:47:30+00:00,1703303250690,101499702097483,V15,10.5220049,76.2168148,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=382413487780117,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00051,metadata_only_not_reviewed,no,49,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 382413487780117,V15,https://www.mapillary.com/app/?pKey=382413487780117,CC BY-SA (version to verify at download time),Mapillary image 382413487780117 by V15; source https://www.mapillary.com/app/?pKey=382413487780117; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
902100350360446,845322002724792,845322002724792,regulatory--stop--g1,stop,XA7KyeCQbLd-xJwgdl0aLQ,2015-11-27T11:35:09+00:00,1448624109816,109739051253554,akash,10.5281540,76.2143700,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=902100350360446,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00052,metadata_only_not_reviewed,no,50,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 902100350360446,akash,https://www.mapillary.com/app/?pKey=902100350360446,CC BY-SA (version to verify at download time),Mapillary image 902100350360446 by akash; source https://www.mapillary.com/app/?pKey=902100350360446; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
461776005080449,845469306043395,845469306043395,regulatory--stop--g1,stop,Fw7oxAz0DFXCdHvObvfXrw,2017-06-30T10:26:07+00:00,1498818367491,104356101806278,manojkmohan,10.5280995,76.2144918,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=461776005080449,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00053,metadata_only_not_reviewed,no,51,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 461776005080449,manojkmohan,https://www.mapillary.com/app/?pKey=461776005080449,CC BY-SA (version to verify at download time),Mapillary image 461776005080449 by manojkmohan; source https://www.mapillary.com/app/?pKey=461776005080449; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1226328002610814,873888689038950,873888689038950,regulatory--stop--g1,stop,sCFf0eah4yM835tDPcbNij,2026-04-01T04:18:08+00:00,1775017088098,1226028326356068,jegadeeshcumta,13.0816407,80.2757701,"Map feature coordinate returned inside curated Chennai, India search box",Chennai,https://www.mapillary.com/app/?pKey=1226328002610814,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00054,metadata_only_not_reviewed,no,52,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1226328002610814,jegadeeshcumta,https://www.mapillary.com/app/?pKey=1226328002610814,CC BY-SA (version to verify at download time),Mapillary image 1226328002610814 by jegadeeshcumta; source https://www.mapillary.com/app/?pKey=1226328002610814; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
2411383059254058,9367522263309691,9367522263309691,regulatory--stop--g1,stop,FkXzP6rWmofVnL08KdOEah,2025-01-25T09:22:55+00:00,1737796975813,106724622478113,WPStan,18.5241722,73.8441933,"Non-overlapping outer urban tile around Pune, India; excludes the r07 centre box",Pune outer tile,https://www.mapillary.com/app/?pKey=2411383059254058,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00055,metadata_only_not_reviewed,no,53,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 2411383059254058,WPStan,https://www.mapillary.com/app/?pKey=2411383059254058,CC BY-SA (version to verify at download time),Mapillary image 2411383059254058 by WPStan; source https://www.mapillary.com/app/?pKey=2411383059254058; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
962400374498872,972301046916069,972301046916069,regulatory--stop--g1,stop,uith6u0f8aqvn06awi8nwb,2021-01-11T09:59:08+00:00,1610359148314,101743165404889,pradeepbv,12.9855413,77.5930689,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=962400374498872,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00056,metadata_only_not_reviewed,no,54,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 962400374498872,pradeepbv,https://www.mapillary.com/app/?pKey=962400374498872,CC BY-SA (version to verify at download time),Mapillary image 962400374498872 by pradeepbv; source https://www.mapillary.com/app/?pKey=962400374498872; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
386607900309212,121886100627707,121886100627707,regulatory--stop--g1,stop,eBzoQZcJEmLPdjXCsV2WOS,2022-08-29T13:11:29+00:00,1661778689280,109037777999283,olily,12.9758947,77.6146308,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=386607900309212,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00004,metadata_only_not_reviewed,no,55,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 386607900309212,olily,https://www.mapillary.com/app/?pKey=386607900309212,CC BY-SA (version to verify at download time),Mapillary image 386607900309212 by olily; source https://www.mapillary.com/app/?pKey=386607900309212; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
793617444600041,145133170964891,145133170964891,regulatory--stop--g1,stop,i64k97df2hnxaqdee6uush,2021-01-06T02:48:36+00:00,1609901316722,101743165404889,pradeepbv,12.9819800,77.5970134,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=793617444600041,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00008,metadata_only_not_reviewed,no,56,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 793617444600041,pradeepbv,https://www.mapillary.com/app/?pKey=793617444600041,CC BY-SA (version to verify at download time),Mapillary image 793617444600041 by pradeepbv; source https://www.mapillary.com/app/?pKey=793617444600041; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
491003665475946,180965013788346,180965013788346,regulatory--stop--g1,stop,gmgvk8fyvg3wclhy4oag9v,2016-12-12T05:32:18+00:00,1481520738846,108469318050957,yogi,12.9518803,77.6091117,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=491003665475946,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00015,metadata_only_not_reviewed,no,57,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 491003665475946,yogi,https://www.mapillary.com/app/?pKey=491003665475946,CC BY-SA (version to verify at download time),Mapillary image 491003665475946 by yogi; source https://www.mapillary.com/app/?pKey=491003665475946; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
805023246884338,208449057516643,208449057516643,regulatory--stop--g1,stop,frU8i8F6_r72mHFQ3yJaog,2017-07-23T06:11:31+00:00,1500790291613,104356101806278,manojkmohan,10.5285665,76.2179797,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=805023246884338,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00018,metadata_only_not_reviewed,no,58,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 805023246884338,manojkmohan,https://www.mapillary.com/app/?pKey=805023246884338,CC BY-SA (version to verify at download time),Mapillary image 805023246884338 by manojkmohan; source https://www.mapillary.com/app/?pKey=805023246884338; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
291001506019630,251142620034595,251142620034595,regulatory--stop--g1,stop,4F5HagySfmdeHeL31CDYww,2018-02-14T04:15:20+00:00,1518581720097,109833741245768,richlv,12.9688356,77.5791333,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=291001506019630,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00019,metadata_only_not_reviewed,no,59,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 291001506019630,richlv,https://www.mapillary.com/app/?pKey=291001506019630,CC BY-SA (version to verify at download time),Mapillary image 291001506019630 by richlv; source https://www.mapillary.com/app/?pKey=291001506019630; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
755721328451256,2916379968680363,2916379968680363,regulatory--stop--g1,stop,frU8i8F6_r72mHFQ3yJaog,2017-07-23T06:12:53+00:00,1500790373095,104356101806278,manojkmohan,10.5289043,76.2172621,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=755721328451256,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00022,metadata_only_not_reviewed,no,60,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 755721328451256,manojkmohan,https://www.mapillary.com/app/?pKey=755721328451256,CC BY-SA (version to verify at download time),Mapillary image 755721328451256 by manojkmohan; source https://www.mapillary.com/app/?pKey=755721328451256; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
787405895248397,2941949159387078,2941949159387078,regulatory--stop--g1,stop,LkcYscvorK8LkQskBqtGI8,2020-06-30T13:55:54+00:00,1593525354099,100149628902804,pra1985,17.4008023,78.4709560,"Non-overlapping outer urban tile around Hyderabad, India; excludes the r07 centre box",Hyderabad outer tile,https://www.mapillary.com/app/?pKey=787405895248397,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00023,metadata_only_not_reviewed,no,61,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 787405895248397,pra1985,https://www.mapillary.com/app/?pKey=787405895248397,CC BY-SA (version to verify at download time),Mapillary image 787405895248397 by pra1985; source https://www.mapillary.com/app/?pKey=787405895248397; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1282683073426836,3085012171700288,3085012171700288,regulatory--stop--g1,stop,SY9sP5dMG4WFOIgT6jHJli,2026-05-02T04:33:37+00:00,1777696417888,106724622478113,WPStan,19.0613747,72.8634933,"Non-overlapping outer urban tile around Mumbai, India; excludes the r07 centre box",Mumbai outer tile,https://www.mapillary.com/app/?pKey=1282683073426836,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00025,metadata_only_not_reviewed,no,62,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1282683073426836,WPStan,https://www.mapillary.com/app/?pKey=1282683073426836,CC BY-SA (version to verify at download time),Mapillary image 1282683073426836 by WPStan; source https://www.mapillary.com/app/?pKey=1282683073426836; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1377856796201221,342309952131542,342309952131542,regulatory--stop--g1,stop,b8iIJ3TdeQRS2FtYjvnDXc,2024-02-29T03:36:40+00:00,1709177800134,107704211899757,TejashreePOD,20.2962563,85.8246155,"Map feature coordinate returned inside curated Bhubaneswar, India search box",Bhubaneswar,https://www.mapillary.com/app/?pKey=1377856796201221,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00027,metadata_only_not_reviewed,no,63,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1377856796201221,TejashreePOD,https://www.mapillary.com/app/?pKey=1377856796201221,CC BY-SA (version to verify at download time),Mapillary image 1377856796201221 by TejashreePOD; source https://www.mapillary.com/app/?pKey=1377856796201221; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
475309870446861,3719036634875078,3719036634875078,regulatory--stop--g1,stop,frU8i8F6_r72mHFQ3yJaog,2017-07-23T06:14:36+00:00,1500790476663,104356101806278,manojkmohan,10.5292277,76.2161747,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=475309870446861,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00028,metadata_only_not_reviewed,no,64,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 475309870446861,manojkmohan,https://www.mapillary.com/app/?pKey=475309870446861,CC BY-SA (version to verify at download time),Mapillary image 475309870446861 by manojkmohan; source https://www.mapillary.com/app/?pKey=475309870446861; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
363965225109456,438991063802757,438991063802757,regulatory--stop--g1,stop,PMo7KhJ3HSQOUNxTrmZCa6,2021-08-03T03:40:54+00:00,1627962054641,138886808313564,muruligowda,12.9674132,77.5949682,"Map feature coordinate returned inside curated Bengaluru, India search box",Bengaluru,https://www.mapillary.com/app/?pKey=363965225109456,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00031,metadata_only_not_reviewed,no,65,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 363965225109456,muruligowda,https://www.mapillary.com/app/?pKey=363965225109456,CC BY-SA (version to verify at download time),Mapillary image 363965225109456 by muruligowda; source https://www.mapillary.com/app/?pKey=363965225109456; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
