image_path,class_name,hf_class_name,split,source,source_licence,maps_to_base_class,difference_hash,width,height,file_bytes
RIGHT_HAND_CURVE/53004.jpg,right_curve_ahead,RIGHT_HAND_CURVE,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,53b3326954448692,50,50,3294
RIGHT_TURN_PROHIBITED/55000.jpg,no_right_turn,RIGHT_TURN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,e0e9ceb8abaecc31,50,50,3328
RIGHT_TURN_PROHIBITED/55004.jpg,no_right_turn,RIGHT_TURN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,f0c9cab9abaecd31,50,50,3238
RIGHT_TURN_PROHIBITED/55008.jpg,no_right_turn,RIGHT_TURN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,b271ccf2e0cc61b2,50,50,2932
RIGHT_TURN_PROHIBITED/55012.jpg,no_right_turn,RIGHT_TURN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,cb0f0f31ab271f1a,50,50,3484
RIGHT_TURN_PROHIBITED/55016.jpg,no_right_turn,RIGHT_TURN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,feee0b3b2b2f0e29,50,50,2548
RIGHT_TURN_PROHIBITED/55020.jpg,no_right_turn,RIGHT_TURN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,8b8f8f3133a7878c,50,50,3480
RIGHT_TURN_PROHIBITED/55024.jpg,no_right_turn,RIGHT_TURN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,71e8d8f8eaccec73,50,50,3040
RIGHT_TURN_PROHIBITED/55028.jpg,no_right_turn,RIGHT_TURN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,5accce3b2bae8eca,50,50,3572
ROUNDABOUT/57000.jpg,,ROUNDABOUT,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,71d096bbb3d6038f,50,50,2988
ROUNDABOUT/57004.jpg,,ROUNDABOUT,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,1324e62b37624c12,50,50,2270
ROUNDABOUT/57008.jpg,,ROUNDABOUT,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,f0d4b2aba9b6c6f3,50,50,3412
ROUNDABOUT/57040.jpg,,ROUNDABOUT,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,31681a322b3a0c02,50,50,2800
ROUNDABOUT/57044.jpg,,ROUNDABOUT,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,61f0d4bab2d0f071,50,50,2654
ROUNDABOUT/57048.jpg,,ROUNDABOUT,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,70f0d2332dd64313,50,50,2672
SCHOOL_AHEAD/58052.jpg,school_ahead,SCHOOL_AHEAD,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,72b3696935b22355,50,50,3342
SIDE_ROAD_LEFT/59000.jpg,,SIDE_ROAD_LEFT,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,d1d2f9e9f4d280a0,50,50,2160
SIDE_ROAD_LEFT/59004.jpg,,SIDE_ROAD_LEFT,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,4b4b92a81115d4d8,50,50,3066
SIDE_ROAD_LEFT/59008.jpg,,SIDE_ROAD_LEFT,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,ee91336971d4cdd2,50,50,3036
SIDE_ROAD_LEFT/59012.jpg,,SIDE_ROAD_LEFT,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,90b2a8e9d494a8a0,50,50,2298
SIDE_ROAD_LEFT/59016.jpg,,SIDE_ROAD_LEFT,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,80b2b2e9f0dac4aa,50,50,2382
SIDE_ROAD_LEFT/59028.jpg,,SIDE_ROAD_LEFT,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,c8d0b2e8f0d5ddba,50,50,2382
SIDE_ROAD_LEFT/59040.jpg,,SIDE_ROAD_LEFT,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,a56268f1f4b2b393,50,50,3206
SIDE_ROAD_LEFT/59044.jpg,,SIDE_ROAD_LEFT,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,988c8e373713334c,50,50,3194
SPEED_LIMIT_15/63000.jpg,,SPEED_LIMIT_15,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,0b0f1b2b2b3b8e8b,50,50,3364
SPEED_LIMIT_15/63004.jpg,,SPEED_LIMIT_15,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,aa2d8d969d0d0f15,50,50,3398
SPEED_LIMIT_15/63008.jpg,,SPEED_LIMIT_15,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,ab0f0e33339ece49,50,50,3292
SPEED_LIMIT_15/63012.jpg,,SPEED_LIMIT_15,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,518f8eb697cccad9,50,50,3124
SPEED_LIMIT_15/63016.jpg,,SPEED_LIMIT_15,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,b2e9cab2aadaace3,50,50,3428
SPEED_LIMIT_15/63020.jpg,,SPEED_LIMIT_15,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,19939b331e6feeef,50,50,3416
SPEED_LIMIT_15/63024.jpg,,SPEED_LIMIT_15,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,e0ef8bbb1b9fcecc,50,50,3866
SPEED_LIMIT_15/63028.jpg,,SPEED_LIMIT_15,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,f6eeda9ada6c0c8c,50,50,3548
SPEED_LIMIT_15/63040.jpg,,SPEED_LIMIT_15,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,f0ec94b6d0c91a98,50,50,3614
SPEED_LIMIT_15/63044.jpg,,SPEED_LIMIT_15,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,69efdeb333d3ceec,50,50,3992
SPEED_LIMIT_20/64000.jpg,,SPEED_LIMIT_20,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,0f0f253925038f8e,50,50,2694
SPEED_LIMIT_20/64004.jpg,,SPEED_LIMIT_20,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,f9ecceb3a3aacee8,50,50,2830
SPEED_LIMIT_20/64008.jpg,,SPEED_LIMIT_20,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,314c8fb32b8bcc30,50,50,3028
SPEED_LIMIT_30/65000.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,b4bc4e5696cfeac9,50,50,2718
SPEED_LIMIT_30/65004.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,110c0a23352e4f17,50,50,3648
SPEED_LIMIT_30/65012.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,549e2e5657cde8ed,50,50,2716
SPEED_LIMIT_30/65016.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,b5bc4e56cfcdeacb,50,50,2656
SPEED_LIMIT_30/65020.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,650c8c370f9a6c5b,50,50,3368
SPEED_LIMIT_30/65024.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,4c0e8e27b68f4df3,50,50,3310
SPEED_LIMIT_30/65028.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,468f8f3b330fcdb7,50,50,3678
SPEED_LIMIT_30/65032.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,2a868e12168da92a,50,50,3472
SPEED_LIMIT_30/65036.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,d7baacd655cece48,50,50,2994
SPEED_LIMIT_30/65040.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,9371ecd4d2cfcedf,50,50,2932
SPEED_LIMIT_30/65044.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,ed8e4f95d549e9b1,50,50,2776
SPEED_LIMIT_30/65048.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,43234b49114a2e36,50,50,3424
SPEED_LIMIT_30/65052.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,6d6eced3f3cfcfdf,50,50,3236
SPEED_LIMIT_30/65056.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,b676cdd3d3cf79bf,50,50,2858
SPEED_LIMIT_30/65060.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,e20e0e36160e2c2b,50,50,2866
SPEED_LIMIT_30/65064.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,3c364fb7b3ce4da8,50,50,2816
SPEED_LIMIT_30/65068.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,0c1c0e1ed44df369,50,50,2532
SPEED_LIMIT_30/65072.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,f4cc8e96968ca98a,50,50,2944
SPEED_LIMIT_30/65076.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,9c0e8fb7964f4cf3,50,50,3326
SPEED_LIMIT_30/65080.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,76468f13938e4e06,50,50,4142
SPEED_LIMIT_30/65084.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,60048c96178da828,50,50,3500
SPEED_LIMIT_30/65088.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,66478f13938e4e06,50,50,4172
SPEED_LIMIT_30/65092.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,e5edce96526c683a,50,50,2700
SPEED_LIMIT_30/65096.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,f3f3cdf6d4cdf2fc,50,50,3418
SPEED_LIMIT_30/65100.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,533864d35d65381a,50,50,3002
SPEED_LIMIT_30/65104.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,9b79ced2dbce797b,50,50,2872
SPEED_LIMIT_30/65108.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,93716cd5934d6833,50,50,2964
SPEED_LIMIT_30/65112.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,f14e0b27b1af8f6a,50,50,2850
SPEED_LIMIT_30/65116.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,1b0d0f2a320e0d0b,50,50,4010
SPEED_LIMIT_30/65120.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,71cc8e2b278a8cb0,50,50,2712
SPEED_LIMIT_30/65124.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,930d0e2b372e0f33,50,50,2856
SPEED_LIMIT_30/65128.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,070f0733330f0f0f,50,50,2564
SPEED_LIMIT_30/65132.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,7ccf8e3b378b8f66,50,50,2854
SPEED_LIMIT_30/65136.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,73ce8e23378e4c71,50,50,2920
SPEED_LIMIT_30/65140.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,f3cd8e2337abcf63,50,50,3038
SPEED_LIMIT_30/65144.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,71cc8eaa338ecd73,50,50,2854
SPEED_LIMIT_30/65148.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,7bec8eab37afcee0,50,50,3672
SPEED_LIMIT_30/65152.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,660f0e37370e0e36,50,50,2452
SPEED_LIMIT_30/65156.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,71c4ae2125a9ce78,50,50,3234
SPEED_LIMIT_30/65160.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,e3cd8e2b372b4f3b,50,50,3820
SPEED_LIMIT_30/65164.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,bb4f8b2737274799,50,50,3530
SPEED_LIMIT_30/65168.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,d34c8eab37aace63,50,50,4004
SPEED_LIMIT_30/65172.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,70cc8eb333aecce9,50,50,3088
SPEED_LIMIT_30/65176.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,64cc8ea237aecc68,50,50,2960
SPEED_LIMIT_30/65180.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,70cc8e333b8eceb3,50,50,3116
SPEED_LIMIT_30/65184.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,71cc8ea2b28ecc70,50,50,3030
SPEED_LIMIT_30/65188.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,0f0f0f23230f0f0b,50,50,3272
SPEED_LIMIT_30/65192.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,71cc8e2b238ecc71,50,50,2302
SPEED_LIMIT_30/65196.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,332d07b7a70f0f97,50,50,3270
SPEED_LIMIT_30/65200.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,71cc8e23278acc71,50,50,2890
SPEED_LIMIT_30/65204.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,36eece2a36a8ccf4,50,50,2904
SPEED_LIMIT_30/65208.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,330c8e2b37af0cb0,50,50,2866
SPEED_LIMIT_30/65212.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,8b0f0e23332e0f3b,50,50,3404
SPEED_LIMIT_30/65216.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,0f0f0f33330f0f93,50,50,2802
SPEED_LIMIT_30/65220.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,8e0f0f23330f0f0e,50,50,2926
SPEED_LIMIT_30/65224.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,8f1f4f6934690f2b,50,50,3418
SPEED_LIMIT_30/65228.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,234d8e3337ae0d33,50,50,2968
SPEED_LIMIT_30/65232.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,30cf8fa2b2aecc71,50,50,3328
SPEED_LIMIT_30/65236.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,704c8e2337ae4c73,50,50,2562
SPEED_LIMIT_30/65240.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,f10f8fa9b5a8cc60,50,50,2932
SPEED_LIMIT_30/65244.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,71cc8eaab7aaccf0,50,50,3340
SPEED_LIMIT_30/65248.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,0b0f0e2b370f178b,50,50,2592
SPEED_LIMIT_30/65252.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,71ccae32228e4c74,50,50,3282
SPEED_LIMIT_30/65256.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,9f0f0f69352b0f0d,50,50,3324
SPEED_LIMIT_30/65260.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,61dcaea131aecc70,50,50,3284
SPEED_LIMIT_30/65264.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,f4c48eb3b387c6b6,50,50,2470
SPEED_LIMIT_30/65268.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,9ece8ea133abce72,50,50,2400
SPEED_LIMIT_30/65272.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,314c8e3137aacc79,50,50,3452
SPEED_LIMIT_30/65276.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,d9c4cea7b3b3cecc,50,50,2898
SPEED_LIMIT_30/65280.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,b28d0e2b372b0f2d,50,50,3562
SPEED_LIMIT_30/65284.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,91488ebab5aa4e6c,50,50,2500
SPEED_LIMIT_30/65288.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,70cc8e2335aa8ee8,50,50,2814
SPEED_LIMIT_30/65292.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,93050e23372f0f13,50,50,2688
SPEED_LIMIT_30/65296.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,36efc6b333ab8f67,50,50,2672
SPEED_LIMIT_30/65300.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,110c0a23352e4f1f,50,50,3794
SPEED_LIMIT_30/65304.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,8b0d0e23330e0d0b,50,50,3944
SPEED_LIMIT_30/65308.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,71cc8ea3b7aace70,50,50,2762
SPEED_LIMIT_30/65312.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,0f0f0f3333270707,50,50,2794
SPEED_LIMIT_30/65316.jpg,maximum_speed_limit_30_km_h,SPEED_LIMIT_30,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,8f170f29356d0f2f,50,50,3318
SPEED_LIMIT_40/66000.jpg,maximum_speed_limit_40_km_h,SPEED_LIMIT_40,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,cf8f0f2b231b8eec,50,50,3338
SPEED_LIMIT_40/66004.jpg,maximum_speed_limit_40_km_h,SPEED_LIMIT_40,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,b269dda7a14c31c7,50,50,2758
